"country","year","iso3","exrates"
"Congo Rep.",2008-02-01,"COG",546.93
"Congo Rep.",2008-01-01,"COG",524.97
"Congo Rep.",2007-12-01,"COG",500.67
"Congo Rep.",2007-11-01,"COG",497.71
"Congo Rep.",2007-10-01,"COG",496.9
"Congo Rep.",2007-09-01,"COG",495.84
"Congo Rep.",2007-08-01,"COG",494.88
"Congo Rep.",2007-07-01,"COG",495.64
"Congo Rep.",2007-06-01,"COG",497.38
"Congo Rep.",2007-05-01,"COG",531.09
"Congo Rep.",2007-04-01,"COG",551.82
"Congo Rep.",2007-03-01,"COG",558.92
"Congo Rep.",2007-02-01,"COG",550.22
"Congo Rep.",2007-01-01,"COG",529.92
"Congo Rep.",2006-12-01,"COG",519.81
"Congo Rep.",2006-11-01,"COG",531.62
"Congo Rep.",2006-10-01,"COG",519.55
"Congo Rep.",2006-09-01,"COG",487.79
"Congo Rep.",2006-08-01,"COG",464.27
"Congo Rep.",2006-07-01,"COG",455.31
"Congo Rep.",2006-06-01,"COG",448.3
"Congo Rep.",2006-05-01,"COG",446.33
"Congo Rep.",2006-04-01,"COG",440.15
"Congo Rep.",2006-03-01,"COG",437.62
"Congo Rep.",2006-02-01,"COG",433.55
"Congo Rep.",2006-01-01,"COG",435.04
"Congo Rep.",2005-12-01,"COG",436.37
"Congo Rep.",2005-11-01,"COG",453.26
"Congo Rep.",2005-10-01,"COG",457.85
"Congo Rep.",2005-09-01,"COG",464.3
"Congo Rep.",2005-08-01,"COG",484.55
"Congo Rep.",2005-07-01,"COG",487.55
"Congo Rep.",2005-06-01,"COG",450.26
"Congo Rep.",2005-05-01,"COG",511.81
"Congo Rep.",2005-04-01,"COG",510.89
"Congo Rep.",2005-03-01,"COG",494.79
"Congo Rep.",2005-02-01,"COG",473.14
"Congo Rep.",2005-01-01,"COG",462.14
"Congo Rep.",2004-12-01,"COG",440.78
"Congo Rep.",2004-11-01,"COG",432.73
"Congo Rep.",2004-10-01,"COG",425.7
"Congo Rep.",2004-09-01,"COG",407.06
"Congo Rep.",2004-08-01,"COG",393.35
"Congo Rep.",2004-07-01,"COG",390.18
"Congo Rep.",2004-06-01,"COG",388.49
"Congo Rep.",2004-05-01,"COG",386.94
"Congo Rep.",2004-04-01,"COG",385.56
"Congo Rep.",2004-03-01,"COG",383.9
"Congo Rep.",2004-02-01,"COG",380.81
"Congo Rep.",2004-01-01,"COG",378.22
"Congo Rep.",2003-12-01,"COG",369.65
"Congo Rep.",2003-11-01,"COG",373.6
"Congo Rep.",2003-10-01,"COG",375.33
"Congo Rep.",2003-09-01,"COG",382.97
"Congo Rep.",2003-08-01,"COG",423.65
"Congo Rep.",2003-07-01,"COG",431.91
"Congo Rep.",2003-06-01,"COG",422.69
"Congo Rep.",2003-05-01,"COG",417.84
"Congo Rep.",2003-04-01,"COG",415.98
"Congo Rep.",2003-03-01,"COG",417.13
"Congo Rep.",2003-02-01,"COG",417.11
"Congo Rep.",2003-01-01,"COG",414.29
"Congo Rep.",2002-12-01,"COG",377.4
"Congo Rep.",2002-11-01,"COG",399.18
"Congo Rep.",2002-10-01,"COG",372.98
"Congo Rep.",2002-09-01,"COG",356.5
"Congo Rep.",2002-08-01,"COG",344.62
"Congo Rep.",2002-07-01,"COG",338.22
"Congo Rep.",2002-06-01,"COG",333.47
"Congo Rep.",2002-05-01,"COG",318.04
"Congo Rep.",2002-04-01,"COG",319.88
"Congo Rep.",2002-03-01,"COG",334.61
"Congo Rep.",2002-02-01,"COG",335.57
"Congo Rep.",2002-01-01,"COG",327.35
"Cape Verde",2020-07-01,"CPV",96.475
"Cape Verde",2020-06-01,"CPV",98.12
"Cape Verde",2020-05-01,"CPV",101.3349
"Cape Verde",2020-04-01,"CPV",101.4626
"Cape Verde",2020-03-01,"CPV",99.6911
"Cape Verde",2020-02-01,"CPV",101.0812
"Cape Verde",2020-01-01,"CPV",99.2808
"Cape Verde",2019-12-01,"CPV",99.3345
"Cape Verde",2019-11-01,"CPV",99.7529
"Cape Verde",2019-10-01,"CPV",99.8787
"Cape Verde",2019-09-01,"CPV",100.1432
"Cape Verde",2019-08-01,"CPV",99.0674
"Cape Verde",2019-07-01,"CPV",98.2166
"Cape Verde",2019-06-01,"CPV",97.751
"Cape Verde",2019-05-01,"CPV",98.5601
"Cape Verde",2019-04-01,"CPV",98.0565
"Cape Verde",2019-03-01,"CPV",97.4696
"Cape Verde",2019-02-01,"CPV",97.112
"Cape Verde",2019-01-01,"CPV",96.5997
"Cape Verde",2018-12-01,"CPV",96.8971
"Cape Verde",2018-11-01,"CPV",97.0356
"Cape Verde",2018-10-01,"CPV",95.9262
"Cape Verde",2018-09-01,"CPV",94.5505
"Cape Verde",2018-08-01,"CPV",95.367
"Cape Verde",2018-07-01,"CPV",94.3992
"Cape Verde",2018-06-01,"CPV",94.4039
"Cape Verde",2018-05-01,"CPV",93.1951
"Cape Verde",2018-04-01,"CPV",89.6971
"Cape Verde",2018-03-01,"CPV",89.6971
"Cape Verde",2018-02-01,"CPV",89.2376
"Cape Verde",2018-01-01,"CPV",90.5565
"Cape Verde",2017-12-01,"CPV",93.2609
"Cape Verde",2017-11-01,"CPV",93.98
"Cape Verde",2017-10-01,"CPV",93.74
"Cape Verde",2017-09-01,"CPV",92.543
"Cape Verde",2017-08-01,"CPV",93.46
"Cape Verde",2017-07-01,"CPV",95.856
"Cape Verde",2017-06-01,"CPV",98.2714
"Cape Verde",2017-05-01,"CPV",99.9122
"Cape Verde",2017-04-01,"CPV",103.0098
"Cape Verde",2017-03-01,"CPV",101.54
"Cape Verde",2017-02-01,"CPV",104.15
"Cape Verde",2017-01-01,"CPV",103.96
"Cape Verde",2016-12-01,"CPV",104.56
"Cape Verde",2016-11-01,"CPV",102.07
"Cape Verde",2016-10-01,"CPV",99.92
"Cape Verde",2016-09-01,"CPV",98.36
"Cape Verde",2016-08-01,"CPV",98.3474
"Cape Verde",2016-07-01,"CPV",99.62
"Cape Verde",2016-06-01,"CPV",98.16
"Cape Verde",2016-05-01,"CPV",97.4
"Cape Verde",2016-04-01,"CPV",97.25
"Cape Verde",2016-03-01,"CPV",99.54
"Cape Verde",2016-02-01,"CPV",99.47
"Cape Verde",2016-01-01,"CPV",101.56
"Cape Verde",2015-12-01,"CPV",101.5172
"Cape Verde",2015-11-01,"CPV",102.5231
"Cape Verde",2015-10-01,"CPV",98.08
"Cape Verde",2015-09-01,"CPV",98.26
"Cape Verde",2015-08-01,"CPV",99.12
"Cape Verde",2015-07-01,"CPV",100.198
"Cape Verde",2015-06-01,"CPV",98.35
"Cape Verde",2015-05-01,"CPV",98.79
"Cape Verde",2015-04-01,"CPV",102.49
"Cape Verde",2015-03-01,"CPV",101.58
"Cape Verde",2015-02-01,"CPV",97.14
"Cape Verde",2015-01-01,"CPV",94.58
"Cape Verde",2014-12-01,"CPV",89.35
"Cape Verde",2014-11-01,"CPV",88.39
"Cape Verde",2014-10-01,"CPV",86.99
"Cape Verde",2014-09-01,"CPV",85.294
"Cape Verde",2014-08-01,"CPV",82.37
"Cape Verde",2014-07-01,"CPV",81.37
"Cape Verde",2014-06-01,"CPV",81.14
"Cape Verde",2014-05-01,"CPV",80.23
"Cape Verde",2014-04-01,"CPV",79.75
"Cape Verde",2014-03-01,"CPV",79.76
"Cape Verde",2014-02-01,"CPV",80.82
"Cape Verde",2014-01-01,"CPV",80.95
"Cape Verde",2013-12-01,"CPV",80.54
"Cape Verde",2013-11-01,"CPV",81.72
"Cape Verde",2013-10-01,"CPV",80.91
"Cape Verde",2013-09-01,"CPV",82.7
"Cape Verde",2013-08-01,"CPV",82.83
"Cape Verde",2013-07-01,"CPV",84.31
"Cape Verde",2013-06-01,"CPV",83.64
"Cape Verde",2013-05-01,"CPV",84.92
"Cape Verde",2013-04-01,"CPV",84.81
"Cape Verde",2013-03-01,"CPV",84.95
"Cape Verde",2013-02-01,"CPV",82.45
"Cape Verde",2013-01-01,"CPV",83.09
"Cape Verde",2012-12-01,"CPV",87.12
"Cape Verde",2012-11-01,"CPV",85.98
"Cape Verde",2012-10-01,"CPV",85.01
"Cape Verde",2012-09-01,"CPV",85.98
"Cape Verde",2012-08-01,"CPV",89.05
"Cape Verde",2012-07-01,"CPV",89.69
"Cape Verde",2012-06-01,"CPV",88.02
"Cape Verde",2012-05-01,"CPV",88.652
"Cape Verde",2012-04-01,"CPV",83.77
"Cape Verde",2012-03-01,"CPV",83.5073
"Cape Verde",2012-02-01,"CPV",83.4709
"Cape Verde",2012-01-01,"CPV",85.5772
"Cape Verde",2011-12-01,"CPV",83.5812
"Cape Verde",2011-11-01,"CPV",81.2117
"Cape Verde",2011-10-01,"CPV",80.62
"Cape Verde",2011-09-01,"CPV",79.9005
"Cape Verde",2011-08-01,"CPV",76.9182
"Cape Verde",2011-07-01,"CPV",77.2349
"Cape Verde",2011-06-01,"CPV",76.6925
"Cape Verde",2011-05-01,"CPV",76.782
"Cape Verde",2011-04-01,"CPV",76.4977
"Cape Verde",2011-03-01,"CPV",78.258
"Cape Verde",2011-02-01,"CPV",80.8328
"Cape Verde",2011-01-01,"CPV",82.7932
"Cape Verde",2010-12-01,"CPV",83.5298
"Cape Verde",2010-11-01,"CPV",80.5375
"Cape Verde",2010-10-01,"CPV",79.4063
"Cape Verde",2010-09-01,"CPV",84.7105
"Cape Verde",2010-08-01,"CPV",85.4333
"Cape Verde",2010-07-01,"CPV",86.6722
"Cape Verde",2010-06-01,"CPV",90.2477
"Cape Verde",2010-05-01,"CPV",87.4484
"Cape Verde",2010-04-01,"CPV",82.5341
"Cape Verde",2010-03-01,"CPV",81.2005
"Cape Verde",2010-02-01,"CPV",80.5101
"Cape Verde",2010-01-01,"CPV",77.1137
"Cape Verde",2009-12-01,"CPV",75.3683
"Cape Verde",2009-11-01,"CPV",73.9866
"Cape Verde",2009-10-01,"CPV",75.822
"Cape Verde",2009-09-01,"CPV",77.3197
"Cape Verde",2009-08-01,"CPV",78.2765
"Cape Verde",2009-07-01,"CPV",78.7806
"Cape Verde",2009-06-01,"CPV",81.0806
"Cape Verde",2009-05-01,"CPV",83.5718
"Cape Verde",2009-04-01,"CPV",84.7669
"Cape Verde",2009-03-01,"CPV",86.1964
"Cape Verde",2009-02-01,"CPV",82.8917
"Cape Verde",2009-01-01,"CPV",82.364
"Cape Verde",2008-12-01,"CPV",82.3639
"Cape Verde",2008-11-01,"CPV",86.6015
"Cape Verde",2008-10-01,"CPV",82.4712
"Cape Verde",2008-09-01,"CPV",76.6517
"Cape Verde",2008-08-01,"CPV",73.3941
"Cape Verde",2008-07-01,"CPV",69.8952
"Cape Verde",2008-06-01,"CPV",70.9564
"Cape Verde",2008-05-01,"CPV",70.8804
"Cape Verde",2008-04-01,"CPV",69.9449
"Cape Verde",2008-03-01,"CPV",71.1405
"Cape Verde",2008-02-01,"CPV",74.7808
"Cape Verde",2008-01-01,"CPV",74.9515
"Cape Verde",2007-12-01,"CPV",75.6738
"Cape Verde",2007-11-01,"CPV",75.112
"Cape Verde",2007-10-01,"CPV",77.5683
"Cape Verde",2007-09-01,"CPV",79.4971
"Cape Verde",2007-08-01,"CPV",80.9084
"Cape Verde",2007-07-01,"CPV",80.433
"Cape Verde",2007-06-01,"CPV",82.1969
"Cape Verde",2007-05-01,"CPV",81.5492
"Cape Verde",2007-04-01,"CPV",81.7338
"Cape Verde",2007-03-01,"CPV",83.304
"Cape Verde",2007-02-01,"CPV",84.4017
"Cape Verde",2007-01-01,"CPV",85.002
"Cape Verde",2006-12-01,"CPV",83.4453
"Cape Verde",2006-11-01,"CPV",85.7301
"Cape Verde",2006-10-01,"CPV",87.4496
"Cape Verde",2006-09-01,"CPV",86.5757
"Cape Verde",2006-08-01,"CPV",86.0689
"Cape Verde",2006-07-01,"CPV",86.9578
"Cape Verde",2006-06-01,"CPV",87.1523
"Cape Verde",2006-05-01,"CPV",86.4211
"Cape Verde",2006-04-01,"CPV",90.1439
"Cape Verde",2006-03-01,"CPV",91.8043
"Cape Verde",2006-02-01,"CPV",92.2721
"Cape Verde",2006-01-01,"CPV",91.0916
"Cape Verde",2005-12-01,"CPV",93.0195
"Cape Verde",2005-11-01,"CPV",93.5545
"Cape Verde",2005-10-01,"CPV",91.7723
"Cape Verde",2005-09-01,"CPV",89.9287
"Cape Verde",2005-08-01,"CPV",89.7296
"Cape Verde",2005-07-01,"CPV",91.128
"Cape Verde",2005-06-01,"CPV",90.4859
"Cape Verde",2005-05-01,"CPV",86.6854
"Cape Verde",2005-04-01,"CPV",85.2139
"Cape Verde",2005-03-01,"CPV",83.5238
"Cape Verde",2005-02-01,"CPV",84.8665
"Cape Verde",2005-01-01,"CPV",83.8459
"Cape Verde",2004-12-01,"CPV",82.3568
"Cape Verde",2004-11-01,"CPV",84.985
"Cape Verde",2004-10-01,"CPV",88.4385
"Cape Verde",2004-09-01,"CPV",90.3536
"Cape Verde",2004-08-01,"CPV",90.2255
"Cape Verde",2004-07-01,"CPV",89.9056
"Cape Verde",2004-06-01,"CPV",90.87
"Cape Verde",2004-05-01,"CPV",91.92
"Cape Verde",2004-04-01,"CPV",91.84
"Cape Verde",2004-03-01,"CPV",89.5
"Cape Verde",2004-02-01,"CPV",87.18
"Cape Verde",2004-01-01,"CPV",87.4
"Cape Verde",2003-12-01,"CPV",89.99
"Cape Verde",2003-11-01,"CPV",94.37
"Cape Verde",2003-10-01,"CPV",94.31
"Cape Verde",2003-09-01,"CPV",98.59
"Cape Verde",2003-08-01,"CPV",98.9
"Cape Verde",2003-07-01,"CPV",96.93
"Cape Verde",2003-06-01,"CPV",94.4
"Cape Verde",2003-05-01,"CPV",95.55
"Cape Verde",2003-04-01,"CPV",101.77
"Cape Verde",2003-03-01,"CPV",102.29
"Cape Verde",2003-02-01,"CPV",102.34
"Cape Verde",2003-01-01,"CPV",104.01
"Cape Verde",2002-12-01,"CPV",108.8
"Cape Verde",2002-11-01,"CPV",110.14
"Cape Verde",2002-10-01,"CPV",112.34
"Cape Verde",2002-09-01,"CPV",112.45
"Cape Verde",2002-08-01,"CPV",112.8
"Cape Verde",2002-07-01,"CPV",111.75
"Cape Verde",2002-06-01,"CPV",116.04
"Cape Verde",2002-05-01,"CPV",120.5
"Cape Verde",2002-04-01,"CPV",124.67
"Cape Verde",2002-03-01,"CPV",126.01
"Cape Verde",2002-02-01,"CPV",126.82
"Cape Verde",2002-01-01,"CPV",124.75
"Gabon",2020-07-01,"GAB",579.3669722
"Gabon",2020-06-01,"GAB",582.84
"Gabon",2020-05-01,"GAB",601.69
"Gabon",2020-04-01,"GAB",603.91
"Gabon",2020-03-01,"GAB",592.91
"Gabon",2020-02-01,"GAB",601.52
"Gabon",2020-01-01,"GAB",590.93
"Gabon",2019-12-01,"GAB",590.24
"Gabon",2019-11-01,"GAB",593.58
"Gabon",2019-10-01,"GAB",593.49
"Gabon",2019-09-01,"GAB",596.11
"Gabon",2019-08-01,"GAB",589.56
"Gabon",2019-07-01,"GAB",584.72
"Gabon",2019-06-01,"GAB",580.83
"Gabon",2019-05-01,"GAB",586.48
"Gabon",2019-04-01,"GAB",583.68
"Gabon",2019-03-01,"GAB",580.37
"Gabon",2019-02-01,"GAB",577.88
"Gabon",2019-01-01,"GAB",574.57
"Gabon",2018-12-01,"GAB",576.2
"Gabon",2018-11-01,"GAB",577.08
"Gabon",2018-10-01,"GAB",571.19
"Gabon",2018-09-01,"GAB",562.63
"Gabon",2018-08-01,"GAB",567.98
"Gabon",2018-07-01,"GAB",561.33
"Gabon",2018-06-01,"GAB",561.69
"Gabon",2018-05-01,"GAB",555.32
"Gabon",2018-04-01,"GAB",534.33
"Gabon",2018-03-01,"GAB",531.73
"Gabon",2018-02-01,"GAB",531.23
"Gabon",2018-01-01,"GAB",537.69
"Gabon",2017-12-01,"GAB",554.2
"Gabon",2017-11-01,"GAB",558.83
"Gabon",2017-10-01,"GAB",557.98
"Gabon",2017-09-01,"GAB",550.55
"Gabon",2017-08-01,"GAB",555.58
"Gabon",2017-07-01,"GAB",569.85
"Gabon",2017-06-01,"GAB",584.14
"Gabon",2017-05-01,"GAB",593.22
"Gabon",2017-04-01,"GAB",611.75
"Gabon",2017-03-01,"GAB",613.92
"Gabon",2017-02-01,"GAB",616.35
"Gabon",2017-01-01,"GAB",617.99
"Gabon",2016-12-01,"GAB",622.18
"Gabon",2016-11-01,"GAB",607.43
"Gabon",2016-10-01,"GAB",594.92
"Gabon",2016-09-01,"GAB",585.04
"Gabon",2016-08-01,"GAB",585.06
"Gabon",2016-07-01,"GAB",592.63
"Gabon",2016-06-01,"GAB",584.17
"Gabon",2016-05-01,"GAB",579.92
"Gabon",2016-04-01,"GAB",578.49
"Gabon",2016-03-01,"GAB",590.97
"Gabon",2016-02-01,"GAB",591.33
"Gabon",2016-01-01,"GAB",604.03
"Gabon",2015-12-01,"GAB",603.06
"Gabon",2015-11-01,"GAB",610.99
"Gabon",2015-10-01,"GAB",583.85
"Gabon",2015-09-01,"GAB",584.57
"Gabon",2015-08-01,"GAB",588.88
"Gabon",2015-07-01,"GAB",596.55
"Gabon",2015-06-01,"GAB",584.99
"Gabon",2015-05-01,"GAB",588.33
"Gabon",2015-04-01,"GAB",608.53
"Gabon",2015-03-01,"GAB",605.26
"Gabon",2015-02-01,"GAB",577.95
"Gabon",2015-01-01,"GAB",564.44
"Gabon",2014-12-01,"GAB",531.94
"Gabon",2014-11-01,"GAB",525.94
"Gabon",2014-10-01,"GAB",517.61
"Gabon",2014-09-01,"GAB",508.44
"Gabon",2014-08-01,"GAB",492.6
"Gabon",2014-07-01,"GAB",484.49
"Gabon",2014-06-01,"GAB",482.59
"Gabon",2014-05-01,"GAB",477.68
"Gabon",2014-04-01,"GAB",474.9
"Gabon",2014-03-01,"GAB",474.56
"Gabon",2014-02-01,"GAB",480.26
"Gabon",2014-01-01,"GAB",481.96
"Gabon",2013-12-01,"GAB",478.67
"Gabon",2013-11-01,"GAB",486.15
"Gabon",2013-10-01,"GAB",481.08
"Gabon",2013-09-01,"GAB",491.43
"Gabon",2013-08-01,"GAB",492.85
"Gabon",2013-07-01,"GAB",501.49
"Gabon",2013-06-01,"GAB",497.36
"Gabon",2013-05-01,"GAB",505.28
"Gabon",2013-04-01,"GAB",503.58
"Gabon",2013-03-01,"GAB",506
"Gabon",2013-02-01,"GAB",491.02
"Gabon",2013-01-01,"GAB",493.64
"Gabon",2012-12-01,"GAB",499.99
"Gabon",2012-11-01,"GAB",511.36
"Gabon",2012-10-01,"GAB",505.59
"Gabon",2012-09-01,"GAB",510.25
"Gabon",2012-08-01,"GAB",529
"Gabon",2012-07-01,"GAB",533.8
"Gabon",2012-06-01,"GAB",523.66
"Gabon",2012-05-01,"GAB",512.91
"Gabon",2012-04-01,"GAB",498.38
"Gabon",2012-03-01,"GAB",496.9
"Gabon",2012-02-01,"GAB",496.03
"Gabon",2012-01-01,"GAB",508.3
"Gabon",2011-12-01,"GAB",497.73
"Gabon",2011-11-01,"GAB",483.9
"Gabon",2011-10-01,"GAB",478.58
"Gabon",2011-09-01,"GAB",476.37
"Gabon",2011-08-01,"GAB",457.33
"Gabon",2011-07-01,"GAB",459.86
"Gabon",2011-06-01,"GAB",455.89
"Gabon",2011-05-01,"GAB",457.16
"Gabon",2011-04-01,"GAB",454.21
"Gabon",2011-03-01,"GAB",468.57
"Gabon",2011-02-01,"GAB",480.59
"Gabon",2011-01-01,"GAB",491
"Gabon",2010-12-01,"GAB",496.18
"Gabon",2010-11-01,"GAB",480.17
"Gabon",2010-10-01,"GAB",471.99
"Gabon",2010-09-01,"GAB",502
"Gabon",2010-08-01,"GAB",508.72
"Gabon",2010-07-01,"GAB",513.67
"Gabon",2010-06-01,"GAB",537.3
"Gabon",2010-05-01,"GAB",522.04
"Gabon",2010-04-01,"GAB",489.31
"Gabon",2010-03-01,"GAB",483.44
"Gabon",2010-02-01,"GAB",479.3
"Gabon",2010-01-01,"GAB",459.61
"Gabon",2009-12-01,"GAB",448.87
"Gabon",2009-11-01,"GAB",439.81
"Gabon",2009-10-01,"GAB",442.72
"Gabon",2009-09-01,"GAB",450.47
"Gabon",2009-08-01,"GAB",459.74
"Gabon",2009-07-01,"GAB",465.62
"Gabon",2009-06-01,"GAB",467.99
"Gabon",2009-05-01,"GAB",480.54
"Gabon",2009-04-01,"GAB",497.3
"Gabon",2009-03-01,"GAB",502.66
"Gabon",2009-02-01,"GAB",513.08
"Gabon",2009-01-01,"GAB",495.49
"Gabon",2008-12-01,"GAB",487.72
"Gabon",2008-11-01,"GAB",515.2
"Gabon",2008-10-01,"GAB",492.38
"Gabon",2008-09-01,"GAB",456.49
"Gabon",2008-08-01,"GAB",438.02
"Gabon",2008-07-01,"GAB",415.96
"Gabon",2008-06-01,"GAB",421.76
"Gabon",2008-05-01,"GAB",421.65
"Gabon",2008-04-01,"GAB",416.47
"Gabon",2008-03-01,"GAB",422.48
"Gabon",2008-02-01,"GAB",444.77
"Gabon",2008-01-01,"GAB",445.69
"Gabon",2007-12-01,"GAB",450.2
"Gabon",2007-11-01,"GAB",446.73
"Gabon",2007-10-01,"GAB",461.05
"Gabon",2007-09-01,"GAB",472.03
"Gabon",2007-08-01,"GAB",481.53
"Gabon",2007-07-01,"GAB",478.26
"Gabon",2007-06-01,"GAB",488.84
"Gabon",2007-05-01,"GAB",485.49
"Gabon",2007-04-01,"GAB",485.31
"Gabon",2007-03-01,"GAB",495.37
"Gabon",2007-02-01,"GAB",501.72
"Gabon",2007-01-01,"GAB",504.64
"Gabon",2006-12-01,"GAB",496.46
"Gabon",2006-11-01,"GAB",509.23
"Gabon",2006-10-01,"GAB",520.14
"Gabon",2006-09-01,"GAB",515.39
"Gabon",2006-08-01,"GAB",512.01
"Gabon",2006-07-01,"GAB",517.17
"Gabon",2006-06-01,"GAB",518.54
"Gabon",2006-05-01,"GAB",513.69
"Gabon",2006-04-01,"GAB",534.55
"Gabon",2006-03-01,"GAB",545.72
"Gabon",2006-02-01,"GAB",549.45
"Gabon",2006-01-01,"GAB",541.97
"Gabon",2005-12-01,"GAB",553.27
"Gabon",2005-11-01,"GAB",556.57
"Gabon",2005-10-01,"GAB",545.97
"Gabon",2005-09-01,"GAB",535.2
"Gabon",2005-08-01,"GAB",533.63
"Gabon",2005-07-01,"GAB",544.94
"Gabon",2005-06-01,"GAB",539.22
"Gabon",2005-05-01,"GAB",516.75
"Gabon",2005-04-01,"GAB",507
"Gabon",2005-03-01,"GAB",496.91
"Gabon",2005-02-01,"GAB",504.03
"Gabon",2005-01-01,"GAB",499.99
"Gabon",2004-12-01,"GAB",489.24
"Gabon",2004-11-01,"GAB",504.92
"Gabon",2004-10-01,"GAB",525.2
"Gabon",2004-09-01,"GAB",536.89
"Gabon",2004-08-01,"GAB",538.73
"Gabon",2004-07-01,"GAB",534.78
"Gabon",2004-06-01,"GAB",540.4
"Gabon",2004-05-01,"GAB",546.3
"Gabon",2004-04-01,"GAB",547.3
"Gabon",2004-03-01,"GAB",534.97
"Gabon",2004-02-01,"GAB",518.69
"Gabon",2004-01-01,"GAB",520.06
"Gabon",2003-12-01,"GAB",533.92
"Gabon",2003-11-01,"GAB",560.55
"Gabon",2003-10-01,"GAB",561.03
"Gabon",2003-09-01,"GAB",584.54
"Gabon",2003-08-01,"GAB",588.9
"Gabon",2003-07-01,"GAB",576.83
"Gabon",2003-06-01,"GAB",562.43
"Gabon",2003-05-01,"GAB",566.37
"Gabon",2003-04-01,"GAB",604.7
"Gabon",2003-03-01,"GAB",607
"Gabon",2003-02-01,"GAB",608.89
"Gabon",2003-01-01,"GAB",617.55
"Gabon",2002-12-01,"GAB",644.2
"Gabon",2002-11-01,"GAB",655.06
"Gabon",2002-10-01,"GAB",668.59
"Gabon",2002-09-01,"GAB",668.8
"Gabon",2002-08-01,"GAB",670.88
"Gabon",2002-07-01,"GAB",661.13
"Gabon",2002-06-01,"GAB",686.55
"Gabon",2002-05-01,"GAB",715.33
"Gabon",2002-04-01,"GAB",740.49
"Gabon",2002-03-01,"GAB",748.98
"Gabon",2002-02-01,"GAB",753.94
"Gabon",2002-01-01,"GAB",742.63
"Ghana",2020-07-01,"GHA",5.767138889
"Ghana",2020-06-01,"GHA",5.785068182
"Ghana",2020-05-01,"GHA",5.779690476
"Ghana",2020-04-01,"GHA",5.793022727
"Ghana",2020-03-01,"GHA",5.599795455
"Ghana",2020-02-01,"GHA",5.389875
"Ghana",2020-01-01,"GHA",5.65373913
"Ghana",2019-12-01,"GHA",5.767318182
"Ghana",2019-11-01,"GHA",5.580904762
"Ghana",2019-10-01,"GHA",5.484065217
"Ghana",2019-09-01,"GHA",5.501904762
"Ghana",2019-08-01,"GHA",5.459878788
"Ghana",2019-07-01,"GHA",5.407115942
"Ghana",2019-06-01,"GHA",5.425725
"Ghana",2019-05-01,"GHA",5.275717391
"Ghana",2019-04-01,"GHA",5.223795455
"Ghana",2019-03-01,"GHA",5.510785714
"Ghana",2019-02-01,"GHA",5.293925
"Ghana",2019-01-01,"GHA",4.942543478
"Ghana",2018-12-01,"GHA",4.917880952
"Ghana",2018-11-01,"GHA",4.850340909
"Ghana",2018-10-01,"GHA",4.873130435
"Ghana",2018-09-01,"GHA",4.8415
"Ghana",2018-08-01,"GHA",4.771086957
"Ghana",2018-07-01,"GHA",4.758795455
"Ghana",2018-06-01,"GHA",4.710404762
"Ghana",2018-05-01,"GHA",4.555021739
"Ghana",2018-04-01,"GHA",4.437809524
"Ghana",2018-03-01,"GHA",4.424431818
"Ghana",2018-02-01,"GHA",4.466525
"Ghana",2018-01-01,"GHA",4.50402795
"Ghana",2017-12-01,"GHA",4.493612245
"Ghana",2017-11-01,"GHA",4.506159091
"Ghana",2017-10-01,"GHA",4.391522727
"Ghana",2017-09-01,"GHA",4.421857143
"Ghana",2017-08-01,"GHA",4.428391304
"Ghana",2017-07-01,"GHA",4.397666667
"Ghana",2017-06-01,"GHA",4.390454545
"Ghana",2017-05-01,"GHA",4.288695652
"Ghana",2017-04-01,"GHA",4.209875
"Ghana",2017-03-01,"GHA",4.531847826
"Ghana",2017-02-01,"GHA",4.462375
"Ghana",2017-01-01,"GHA",4.293238636
"Ghana",2016-12-01,"GHA",4.243579545
"Ghana",2016-11-01,"GHA",4.065394628
"Ghana",2016-10-01,"GHA",3.979705628
"Ghana",2016-09-01,"GHA",3.955568182
"Ghana",2016-08-01,"GHA",3.953586957
"Ghana",2016-07-01,"GHA",3.944904762
"Ghana",2016-06-01,"GHA",3.919818182
"Ghana",2016-05-01,"GHA",3.844386364
"Ghana",2016-04-01,"GHA",3.829904762
"Ghana",2016-03-01,"GHA",3.85073913
"Ghana",2016-02-01,"GHA",3.956428571
"Ghana",2016-01-01,"GHA",3.89147619
"Ghana",2015-12-01,"GHA",3.815695652
"Ghana",2015-11-01,"GHA",3.8165
"Ghana",2015-10-01,"GHA",3.794
"Ghana",2015-09-01,"GHA",3.904231405
"Ghana",2015-08-01,"GHA",4.057757576
"Ghana",2015-07-01,"GHA",3.642847826
"Ghana",2015-06-01,"GHA",4.276227273
"Ghana",2015-05-01,"GHA",3.957761905
"Ghana",2015-04-01,"GHA",3.831863636
"Ghana",2015-03-01,"GHA",3.632545455
"Ghana",2015-02-01,"GHA",3.42965
"Ghana",2015-01-01,"GHA",3.277545455
"Ghana",2014-12-01,"GHA",3.208521739
"Ghana",2014-11-01,"GHA",3.20885
"Ghana",2014-10-01,"GHA",3.223956522
"Ghana",2014-09-01,"GHA",3.541181818
"Ghana",2014-08-01,"GHA",3.816238095
"Ghana",2014-07-01,"GHA",3.464608696
"Ghana",2014-06-01,"GHA",3.146714286
"Ghana",2014-05-01,"GHA",2.918340909
"Ghana",2014-04-01,"GHA",2.767136364
"Ghana",2014-03-01,"GHA",2.608809524
